Unnamed: 0,Records,class_s,410,435,460,485,510,535,560,585,610,645,680,705,730,760,810,860,900,940,image_name,folder,class
0,ud1_11:43,u,417.32,512.69,857.61,480.97,510.68,610.51,323.84,411.76,679.5,338.28,701.74,653.83,1933.91,2201.59,2225.5,2375.3,1037.52,687.4,IMG_20250301_114507.jpg,ad1//u,u
1,ud1_11:54,u,89.24,95.52,144.93,86.19,102.45,99.1,71.09,97.65,113.25,52.6,131.76,118.8,394.77,504.55,667.05,651.24,239.76,127.6,IMG_20250301_115341.jpg,ad1//u,u
2,ud1_11:56,u,115.59,137.43,198.91,115.84,136.34,140.71,81.09,111.25,136.13,59.87,134.76,118.38,506.0,633.33,640.4,720.02,274.36,167.4,IMG_20250301_115705.jpg,ad1//u,u
3,ud1_12:00,u,1070.08,1686.23,2807.71,768.26,1004.01,907.07,909.91,1505.08,1134.78,1469.85,1739.88,879.3,4066.77,4191.25,4162.17,4462.14,1876.06,1281.4,IMG_20250301_120034.jpg,ad1//u,u
4,ud1_12:12,u,502.31,498.07,537.75,618.13,640.71,479.64,436.52,582.91,1205.7,545.69,469.16,387.78,1857.93,1266.67,2044.98,1930.41,486.32,382.1,IMG_20250301_121320.jpg,ad1//u,u
5,ud1_12:121,u,979.13,1253.46,1945.11,1356.73,1745.6,2001.0,1203.2,1490.49,2849.53,1138.42,3047.54,1915.47,4550.83,4910.98,5690.53,6088.57,2224.58,1343.4,IMG_20250301_121808.jpg,ad1//u,u
6,ud1_12:122,u,1240.06,1335.34,1653.24,1885.89,1794.46,1629.55,1125.8,1757.27,3847.04,1712.76,2473.57,1600.9,5013.75,4179.02,5614.02,5140.0,1908.19,1317.5,IMG_20250301_121924.jpg,ad1//u,u
7,ud1_12:24,u,1234.11,1567.32,2354.92,1747.8,2077.38,2395.15,1473.33,1738.65,2941.05,1252.18,2777.02,2203.28,6600.67,7316.34,7995.11,7837.04,2947.57,1610.8,IMG_20250301_122525.jpg,ad1//u,u
8,ud1_14:24,u,771.75,1405.52,1815.17,1138.02,1340.52,1631.82,876.21,1084.77,1906.93,821.1,1498.32,1023.62,3336.76,3175.63,3331.8,3089.77,1014.66,678.2,IMG_20250301_142812.jpg,ad1//u,u
0,hd1_11:45,h,1262.16,1652.12,2403.9,1530.95,2006.45,2753.74,1509.67,1863.48,2995.96,1365.51,2439.63,2141.37,8374.79,7423.94,7850.7,6576.72,2720.17,1667.3,IMG_20250301_114605.jpg,ad1//h,h
1,hd1_11:54,h,110.49,151.08,254.88,205.73,252.97,248.14,194.83,212.42,324.88,86.39,377.32,222.54,401.82,519.22,618.05,744.43,203.92,88.8,IMG_20250301_115431.jpg,ad1//h,h
2,hd1_11:56,h,213.34,243.68,321.85,233.53,256.91,257.22,160.6,208.4,306.57,134.28,203.64,207.07,1286.92,1342.47,1454.44,1342.41,503.0,337.7,IMG_20250301_115726.jpg,ad1//h,h
3,hd1_12:00,h,1228.16,1490.32,1973.1,1331.7,1815.73,1929.89,1309.57,1448.71,1715.9,898.51,1417.46,1547.77,7767.75,8234.15,9672.18,8703.5,2898.13,1591.4,IMG_20250301_120042.jpg,ad1//h,h
4,hd1_12:12,h,1461.9,1777.85,2430.89,1644.01,2152.24,2892.95,1771.37,1912.81,2599.01,978.9,1438.42,2290.29,11088.84,10993.26,11545.24,10207.9,3938.12,2324.2,IMG_20250301_121443.jpg,ad1//h,h
5,hd1_12:121,h,1708.38,1974.74,2121.03,3134.18,2068.71,2235.53,1889.32,2380.95,6053.69,1346.69,1751.86,2151.82,7258.62,7604.07,8991.38,8281.92,2623.77,1460.9,IMG_20250301_122140.jpg,ad1//h,h
6,hd1_12:122,h,1334.41,1664.79,2568.82,1677.37,2280.7,3235.65,1957.25,1929.43,2347.35,850.18,1825.73,2630.38,9100.88,10632.99,11870.17,10713.8,3844.81,1993.0,IMG_20250301_122149.jpg,ad1//h,h
7,hd1_12:24,h,1295.31,1077.04,1452.33,1426.23,1223.1,1606.1,1035.23,1172.35,1975.57,908.77,1388.51,1441.52,3020.31,3814.67,5259.87,4984.68,1673.38,793.8,IMG_20250301_123324.jpg,ad1//h,h
8,hd1_14:24,h,277.93,305.08,368.83,216.85,256.91,283.7,205.89,225.51,241.37,113.33,227.59,241.79,818.52,1079.19,1340.97,1456.69,459.13,247.9,IMG_20250301_142824.jpg,ad1//h,h
0,ud2_09:16,u,86.69,110.14,164.92,108.43,152.89,192.16,117.42,143.96,252.81,106.06,263.53,187.41,462.92,510.25,523.49,536.97,192.18,94.3,IMG_20250303_091916.jpg,ad2//u,u
1,ud2_09:20,u,43.35,49.71,64.97,61.16,63.05,61.28,47.39,60.4,115.54,47.47,99.82,64.0,143.34,155.68,209.74,226.32,63.03,29.6,IMG_20250303_092052.jpg,ad2//u,u
2,ud2_09:25,u,101.14,154.98,208.9,169.59,193.87,217.12,128.48,158.56,308.86,134.71,308.45,171.93,357.96,383.1,446.13,460.41,140.27,61.9,IMG_20250303_092540.jpg,ad2//u,u
3,ud2_09:40,u,62.9,52.63,73.97,92.67,78.81,46.15,38.44,55.37,142.99,53.88,54.9,30.96,133.16,104.33,275.93,175.29,51.91,23.1,IMG_20250303_094100.jpg,ad2//u,u
4,ud2_09:49,u,118.99,131.58,181.92,131.59,148.95,172.49,133.75,163.09,261.96,102.21,188.66,169.84,683.02,821.62,976.5,957.44,302.17,141.5,IMG_20250303_094850.jpg,ad2//u,u
5,ud2_09:51,u,70.55,77.0,115.95,75.06,89.05,86.24,55.29,71.98,78.93,35.07,67.88,80.32,275.71,369.24,526.93,617.95,181.06,82.3,IMG_20250303_095101.jpg,ad2//u,u
0,hd2_09:16,h,66.3,88.7,208.9,122.33,203.32,113.48,76.88,86.08,171.59,163.36,410.26,80.74,125.32,143.46,389.4,218.56,160.66,30.5,IMG_20250303_091938.jpg,ad2//h,h
1,hd2_09:20,h,50.15,63.36,86.96,69.5,85.11,99.86,70.03,69.97,109.82,33.78,71.87,79.48,308.61,370.87,427.22,398.29,116.79,48.1,IMG_20250303_092124.jpg,ad2//h,h
2,hd2_09:25,h,81.59,105.27,147.93,117.69,141.85,168.7,107.95,113.76,165.87,57.73,114.79,112.11,450.38,533.89,587.96,568.03,171.79,74.9,IMG_20250303_092736.jpg,ad2//h,h
3,hd2_09:40,h,659.55,738.82,1060.51,875.76,879.5,1144.62,820.92,994.66,1733.06,858.73,1590.15,1247.42,3695.5,4171.68,5567.61,5603.75,1884.71,702.2,IMG_20250303_094204.jpg,ad2//h,h
4,hd2_09:49,h,92.64,101.37,145.93,93.6,107.97,112.72,69.51,84.57,76.64,37.63,60.89,84.08,521.66,683.05,802.86,781.04,250.27,120.2,IMG_20250303_095008.jpg,ad2//h,h
5,hd2_09:51,h,125.79,145.23,224.9,228.9,201.75,165.68,137.43,171.65,377.5,79.97,223.6,104.58,795.81,592.58,440.11,508.12,181.06,129.5,IMG_20250303_095214.jpg,ad2//h,h
0,ud3_07:54,u,29.75,42.89,54.97,52.82,60.68,67.33,44.23,41.28,65.2,20.96,45.92,45.18,155.87,166.28,189.97,168.63,50.67,20.3,20250304_075401.heic,jd3//u,u
1,ud3_08:04,u,209.09,283.64,471.78,281.72,431.08,784.51,402.3,441.96,628.02,217.25,770.62,727.04,1630.78,2077.69,2037.24,2236.62,779.84,308.1,20250304_075418.heic,jd3//u,u
2,ud3_08:08,u,300.88,314.83,444.8,359.57,405.86,405.5,292.24,337.76,425.54,168.07,305.45,338.42,1789.0,1970.1,2595.98,2474.04,714.96,317.3,20250304_080524.heic,jd3//u,u
3,ud3_08:081,u,209.09,218.33,301.86,247.44,297.89,324.55,242.75,255.21,302.0,121.45,230.59,300.35,1413.81,1503.05,2055.3,2030.26,567.27,242.4,20250304_080907.heic,jd3//u,u
4,ud3_08:082,u,181.04,224.18,305.86,295.63,314.44,296.56,218.53,261.25,495.32,201.85,409.27,267.3,740.2,781.68,1010.89,992.94,305.88,139.7,20250304_080918.heic,jd3//u,u
5,ud3_08:13,u,84.99,91.62,132.94,87.11,111.12,119.53,87.41,98.66,113.25,54.31,88.84,113.78,527.93,575.46,730.66,749.98,231.73,112.8,20250304_081303.heic,jd3//u,u
6,ud3_08:131,u,85.84,97.47,151.93,91.75,130.03,163.41,109.53,118.8,145.28,64.58,133.76,179.46,484.06,606.43,765.9,850.94,252.74,107.3,20250304_081417.heic,jd3//u,u
7,ud3_18:30,u,11.05,14.62,19.99,12.05,16.55,15.13,8.95,14.09,24.02,15.82,36.93,28.86,91.64,95.37,117.76,107.62,37.08,16.6,20250304_081722.heic,jd3//u,u
8,ud3_18:33,u,5.95,7.8,10.99,9.27,11.03,12.1,8.43,8.05,12.58,5.13,9.98,10.88,39.16,39.94,55.87,53.25,16.07,7.4,20250304_183146.heic,jd3//u,u
9,ud3_18:331,u,5.1,5.85,9.0,6.49,7.88,9.08,5.79,6.54,9.15,5.13,9.98,9.2,28.98,30.16,42.12,41.05,12.36,5.5,20250304_183442.heic,jd3//u,u
10,ud3_18:332,u,4.25,4.87,7.0,7.41,8.67,6.81,5.79,5.54,10.3,4.28,8.98,6.69,19.58,19.56,36.96,34.39,9.27,4.6,20250304_183447.heic,jd3//u,u
11,ud3_18:37,u,72.24,72.13,100.95,229.83,196.23,119.53,83.72,64.43,197.9,73.98,116.79,64.42,114.36,92.92,231.23,149.77,35.84,11.1,20250304_183504.heic,jd3//u,u
0,hd3_07:54,h,8.5,9.75,14.99,9.27,12.61,18.16,10.53,11.58,13.73,5.99,10.98,15.9,75.19,78.25,84.24,76.55,24.72,10.1,20250304_075607.heic,jd3//h,h
1,hd3_08:04,h,126.64,141.33,302.86,123.25,193.08,259.49,122.16,141.95,163.58,91.09,237.57,228.4,659.52,805.32,924.07,893.09,456.66,162.8,20250304_080534.heic,jd3//h,h
2,hd3_08:08,h,171.69,279.74,421.81,279.87,420.83,313.2,215.89,269.81,477.02,180.9,524.06,206.23,634.45,692.02,782.23,727.79,283.63,134.1,20250304_081236.heic,jd3//h,h
3,hd3_08:13,h,96.04,97.47,140.94,99.16,115.06,125.58,81.62,96.65,97.23,45.76,72.87,113.78,578.84,658.6,881.95,863.14,249.65,109.1,20250304_081401.heic,jd3//h,h
4,hd3_18:30,h,13.6,15.6,20.99,15.75,22.85,28.75,18.96,17.62,18.3,7.7,12.98,24.68,114.36,110.85,139.25,130.91,41.4,20.3,20250304_183157.heic,jd3//h,h
5,hd3_18:35,h,6.8,7.8,10.99,7.41,10.25,11.35,7.9,8.05,9.15,4.28,9.98,11.29,52.48,49.72,72.21,63.24,18.54,9.2,20250304_183718.heic,jd3//h,h
6,hd3_18:351,h,6.8,7.8,10.0,7.41,9.46,9.83,6.85,7.05,6.86,2.99,7.99,9.2,52.48,49.72,68.77,62.13,19.16,10.1,20250304_183724.heic,jd3//h,h
0,ud4_08:16,u,83.29,95.52,125.94,98.23,112.7,121.04,72.14,103.69,169.3,74.41,149.73,122.15,507.56,476.02,565.61,507.01,199.59,136.9,20250305_082718.heic,jd4//u,u
1,ud4_08:161,u,119.84,168.62,237.89,182.56,241.94,297.31,197.99,216.95,362.63,124.02,327.41,302.86,958.73,969.97,1143.26,1069.49,387.45,248.8,20250305_082723.heic,jd4//u,u
2,ud4_08:19,u,56.95,58.48,81.96,63.02,73.29,65.82,48.44,55.37,70.92,29.51,39.93,60.24,336.03,370.87,523.49,487.04,156.96,103.6,20250305_082954.heic,jd4//u,u
3,ud4_08:25,u,62.9,70.18,84.96,75.99,79.6,71.87,56.34,72.99,113.25,48.75,60.89,72.37,358.74,381.47,425.5,430.46,165.61,115.6,20250305_083007.heic,jd4//u,u
4,ud4_08:26,u,60.35,70.18,96.96,71.36,87.48,95.32,60.56,77.52,110.96,43.19,86.84,85.76,393.2,370.87,416.9,338.38,166.84,120.2,20250305_084025.heic,jd4//u,u
5,ud4_08:261,u,61.2,65.3,87.96,71.36,81.96,84.73,61.08,72.99,98.38,35.92,64.88,76.97,414.35,370.87,504.58,444.88,158.81,116.5,20250305_084453.heic,jd4//u,u
6,ud4_08:29,u,54.4,71.15,94.96,75.99,90.63,96.08,66.87,68.96,92.66,37.63,89.84,87.01,220.1,253.5,354.15,362.78,113.7,70.3,20250305_084817.heic,jd4//u,u
7,ud4_08:30,u,52.7,59.46,86.96,57.46,71.72,84.73,55.29,68.46,88.08,41.05,64.88,84.92,294.51,342.34,421.2,373.88,153.87,93.4,20250305_085421.heic,jd4//u,u
8,ud4_08:35,u,756.45,1086.79,1488.32,1197.33,1573.01,1677.97,893.06,1268.5,2139.15,853.6,2231.0,1550.28,4547.7,4630.59,5572.76,5081.2,2028.07,1370.3,20250305_085533.heic,jd4//u,u
9,ud4_08:40,u,543.11,659.87,907.58,870.19,1007.17,989.53,763.52,890.47,1789.11,710.76,1465.37,1017.77,3994.71,3472.33,4461.31,3774.29,1331.04,976.1,20250305_085523.heic,jd4//u,u
10,ud4_08:45,u,264.33,269.02,370.83,270.6,284.5,304.88,211.15,307.06,396.94,209.98,285.49,355.57,1489.79,1422.35,1912.6,1761.78,703.21,509.8,20250305_090932.heic,jd4//u,u
11,ud4_08:46,u,209.94,231.0,316.85,200.17,257.7,292.02,197.99,208.4,239.08,110.76,218.61,266.05,958.73,1163.96,1599.71,1560.97,523.39,342.3,20250305_091115.heic,jd4//u,u
12,ud4_08:53,u,311.08,298.26,403.82,374.4,407.44,404.74,337.53,390.11,467.87,239.49,375.33,404.93,1038.62,1288.67,1923.78,2103.49,662.43,421.9,20250305_091208.heic,jd4//u,u
13,ud4_08:54,u,48.45,48.74,66.97,47.26,53.59,52.96,35.81,47.82,50.33,24.38,36.93,53.13,278.85,293.44,388.54,333.94,136.56,99.9,20250305_091732.heic,jd4//u,u
14,ud4_08:541,u,64.6,69.2,93.96,62.09,78.81,89.27,60.03,71.98,83.51,36.35,68.88,90.77,412.79,431.19,537.25,497.03,190.33,136.0,20250305_095001.heic,jd4//u,u
15,ud4_09:08,u,1368.4,1652.12,1904.13,2498.45,2777.98,2407.26,2036.23,3001.11,5911.84,2271.71,4370.17,2790.18,9435.34,7488.33,9991.95,7405.47,3378.89,2725.8,20250305_100335.heic,jd4//u,u
16,ud4_09:10,u,1837.57,2197.95,2669.78,3204.62,3373.77,3396.03,2667.06,3742.07,7554.52,3280.55,4942.15,3978.2,14467.11,11553.24,14495.38,10325.5,4439.89,3329.0,20250305_100418.heic,jd4//u,u
0,hd4_08:16,h,113.89,123.79,143.93,168.66,148.95,144.5,113.21,153.53,284.84,106.49,112.8,128.84,632.1,541.23,685.1,627.94,226.78,156.3,20250305_081707.heic,jd4//h,h
1,hd4_08:161,h,57.8,67.25,94.96,68.58,85.11,99.1,67.4,67.45,86.94,34.21,84.85,85.76,279.63,307.29,444.41,427.13,130.39,85.1,20250305_081756.heic,jd4//h,h
2,hd4_08:19,h,66.3,69.2,95.96,65.8,76.44,78.68,52.13,63.93,67.49,30.36,43.92,73.21,423.75,451.57,605.16,544.73,194.65,129.5,20250305_081930.heic,jd4//h,h
3,hd4_08:25,h,64.6,70.18,97.96,66.72,79.6,93.05,58.45,64.94,70.92,30.36,47.91,79.48,421.4,447.49,566.47,495.92,186.0,122.1,20250305_081936.heic,jd4//h,h
4,hd4_08:26,h,71.39,79.93,108.95,76.92,92.21,105.16,65.82,76.01,80.08,38.49,64.88,89.94,468.4,490.69,655.87,597.98,208.86,144.3,20250305_082034.heic,jd4//h,h
5,hd4_08:261,h,85.84,91.62,120.94,85.26,99.3,98.35,70.56,85.07,86.94,41.05,80.86,88.68,432.37,449.12,650.71,555.83,199.59,129.5,20250305_082045.heic,jd4//h,h
6,hd4_08:29,h,64.6,70.18,96.96,71.36,80.38,89.27,57.92,66.95,73.21,33.36,68.88,79.48,370.49,361.9,482.23,351.69,156.34,99.9,20250305_082519.heic,jd4//h,h
7,hd4_08:30,h,65.45,74.08,108.95,64.87,85.11,92.3,60.03,72.99,80.08,39.77,100.82,85.76,355.61,326.86,381.66,323.95,157.57,119.3,20250305_082524.heic,jd4//h,h
8,hd4_08:37,h,290.68,302.16,429.8,243.73,297.89,300.34,187.98,246.65,170.45,100.93,162.71,270.23,1803.88,2093.99,2763.6,2476.26,902.19,621.7,20250305_082833.heic,jd4//h,h
9,hd4_08:40,h,241.38,300.21,412.81,294.7,349.91,425.92,275.92,320.14,465.58,184.32,469.16,443.42,1444.36,1600.04,1681.37,1750.69,705.07,506.1,20250305_082829.heic,jd4//h,h
10,hd4_08:45,h,226.93,248.55,349.84,225.19,276.62,309.42,196.94,242.63,260.82,109.48,206.63,300.77,1487.44,1615.53,2078.5,1892.69,717.43,495.0,20250305_082957.heic,jd4//h,h
11,hd4_08:46,h,243.93,280.71,360.83,320.65,352.27,375.24,276.45,341.29,517.06,224.95,386.31,354.73,1736.52,1477.78,1998.56,1609.79,583.33,456.1,20250305_083103.heic,jd4//h,h
12,hd4_09:08,h,1315.71,1664.79,2580.82,1769.12,2649.52,3859.78,2473.28,2316.52,3002.82,982.75,2433.64,3173.35,11913.63,12624.28,14906.26,13296.56,4787.17,3081.1,20250305_083826.heic,jd4//h,h
13,hd4_09:10,h,413.07,564.35,648.7,709.87,613.13,975.92,611.87,549.18,754.99,258.3,396.29,635.01,1894.74,2063.83,2607.16,2475.15,961.51,633.8,20250305_084157.heic,jd4//h,h
14,hd4_09:17,h,1012.28,875.28,870.6,1065.73,825.12,503.09,546.58,1026.38,1615.23,660.73,327.41,412.04,7051.05,4761.82,5957.0,4512.07,1838.99,2056.8,20250305_084823.heic,jd4//h,h
15,hd4_09:50,h,47.6,62.38,73.97,73.21,105.6,138.44,90.57,82.05,137.27,43.19,75.86,74.88,307.83,304.03,355.87,272.92,96.4,67.5,20250305_090936.heic,jd4//h,h
16,hd4_10:04,h,1517.99,1631.65,1846.15,2018.41,2275.19,2696.25,2107.32,2489.18,3858.48,1099.5,1081.06,2163.54,11904.23,10835.95,13758.7,9923.88,3968.4,2909.0,20250305_091252.heic,jd4//h,h
0,ud5_13:20,u,344.23,360.64,308.86,383.66,240.36,170.97,111.63,280.38,587.98,309.62,131.76,140.97,1251.67,1181.9,1630.65,1414.53,450.48,332.1,20250306_132131.heic,jd5//u,u
1,ud5_13:21,u,84.99,80.9,148.93,56.53,81.96,48.42,26.33,43.29,40.04,17.53,62.89,35.14,193.47,195.62,470.2,317.3,168.08,96.2,20250306_132325.heic,jd5//u,u
2,ud5_13:30,u,193.79,111.12,202.91,264.12,141.07,148.28,173.24,364.94,165.87,333.57,191.66,167.75,386.94,546.12,789.97,1150.48,321.95,384.9,20250306_133233.heic,jd5//u,u
3,ud5_13:38,u,319.58,312.88,501.77,388.3,321.54,308.66,259.6,316.62,517.06,133.43,323.42,277.34,1326.09,1542.17,1874.78,1920.43,832.98,533.8,20250306_133829.heic,jd5//u,u
4,ud5_13:39,u,220.98,213.46,292.87,180.71,208.84,190.64,110.05,169.13,130.41,92.37,116.79,158.12,814.61,962.63,1349.57,1147.15,433.79,290.5,20250306_134017.heic,jd5//u,u
5,ud5_13:46,u,1543.49,2430.9,3563.37,4015.5,5169.8,5113.34,4300.99,4225.31,7970.91,3296.8,8479.81,4816.5,9621.76,9722.52,13068.45,12797.31,3783.02,2469.5,20250306_134654.heic,jd5//u,u
6,ud5_17:12,u,100.29,199.81,178.92,161.25,289.23,431.97,105.31,122.32,248.23,144.12,230.59,361.01,463.7,595.02,982.52,490.37,218.13,126.7,20250306_171335.heic,jd5//u,u
7,ud5_17:16,u,58.65,68.23,97.96,69.5,75.66,80.95,50.02,63.93,89.23,38.49,97.82,58.15,314.88,280.39,307.74,260.72,108.76,60.1,20250306_171728.heic,jd5//u,u
0,hd2_09:16,h,66.3,88.7,208.9,122.33,203.32,113.48,76.88,86.08,171.59,163.36,410.26,80.74,125.32,143.46,389.4,218.56,160.66,30.5,20250306_132553.heic,jd5//h,h
1,hd2_09:20,h,50.15,63.36,86.96,69.5,85.11,99.86,70.03,69.97,109.82,33.78,71.87,79.48,308.61,370.87,427.22,398.29,116.79,48.1,20250306_132616.heic,jd5//h,h
